run_index,batch_id,task_id,task_type,model_key,model_id,prompt_key,claude_structure,claude_hallucination,claude_completeness,claude_token_efficiency,claude_parse_error,gpt4o_structure,gpt4o_hallucination,gpt4o_completeness,gpt4o_token_efficiency,gpt4o_parse_error,agreement_structure_diff,agreement_hallucination_diff,agreement_completeness_diff,agreement_mean_diff,agreement_exact_match,output_tokens,total_tokens,latency_s,api
2,20260815_121607,T30,scientific_reasoning,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,4,0.6483,False,3,4,3,0.4631,False,2.0,1.0,1.0,1.333,False,1336,2938,8.578,gemini
2,20260815_121607,T30,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_a,5,4,4,0.6105,False,5,5,4,0.6575,False,0.0,1.0,0.0,0.333,False,1208,1360,8.185,gemini
2,20260815_121607,T30,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_b,5,5,4,0.6472,False,4,5,5,0.6472,False,1.0,0.0,1.0,0.667,False,1353,1750,7.846,gemini
2,20260815_121607,T30,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_c,4,4,4,0.5466,False,4,5,5,0.6376,False,0.0,1.0,1.0,0.667,False,1507,1830,10.311,gemini
2,20260815_121607,T30,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_d,4,3,4,0.5247,False,3,2,3,0.3816,False,1.0,1.0,1.0,1.0,False,1083,1374,7.504,gemini
2,20260815_121607,T31,scientific_reasoning,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,4,4,3,0.5244,False,3,4,4,0.5244,False,1.0,0.0,1.0,0.667,False,1087,2739,7.394,gemini
2,20260815_121607,T31,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_a,4,3,4,0.5157,False,4,5,3,0.5625,False,0.0,2.0,1.0,1.0,False,1224,1426,7.898,gemini
2,20260815_121607,T31,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_b,4,4,2,0.4555,False,3,5,3,0.5011,False,1.0,1.0,1.0,1.0,False,1505,1952,9.417,gemini
2,20260815_121607,T31,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_c,4,2,3,0.3892,False,3,4,3,0.4325,False,1.0,2.0,0.0,1.0,False,2225,2598,12.895,gemini
2,20260815_121607,T31,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_d,4,3,4,0.4954,False,4,5,4,0.5854,False,0.0,2.0,0.0,0.667,False,1638,1979,9.944,gemini
2,20260815_121607,T32,scientific_reasoning,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,5,0.6756,False,3,4,3,0.4504,False,2.0,1.0,2.0,1.667,False,1636,3286,9.939,gemini
2,20260815_121607,T32,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_a,5,5,4,0.6355,False,4,5,4,0.5901,False,1.0,0.0,0.0,0.333,False,1544,1744,9.25,gemini
2,20260815_121607,T32,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_b,5,5,5,0.6562,False,4,5,3,0.525,False,1.0,0.0,2.0,1.0,False,2037,2482,11.579,gemini
2,20260815_121607,T32,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_c,3,5,2,0.4448,False,4,5,3,0.5337,False,1.0,0.0,1.0,0.667,False,1797,2168,11.014,gemini
2,20260815_121607,T32,scientific_reasoning,gemini-pro,gemini-2.5-flash,base_d,3,4,2,0.4092,False,4,4,3,0.5002,False,1.0,0.0,1.0,0.667,False,1526,1865,9.963,gemini
2,20260815_121607,T33,epistemic_calibration,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,5,0.6734,False,3,3,2,0.3591,False,2.0,2.0,3.0,2.333,False,1677,3347,10.016,gemini
2,20260815_121607,T33,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.4023,False,4,5,4,0.5811,False,1.0,1.0,2.0,1.333,False,1732,1952,9.467,gemini
2,20260815_121607,T33,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_b,5,4,2,0.4663,False,4,5,3,0.5087,False,1.0,1.0,1.0,1.0,False,2600,3065,14.308,gemini
2,20260815_121607,T33,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_c,3,4,4,0.4788,False,3,5,3,0.4788,False,0.0,1.0,1.0,0.667,False,2116,2507,11.554,gemini
2,20260815_121607,T33,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_d,4,4,5,0.568,False,3,4,3,0.4369,False,1.0,0.0,2.0,1.0,False,2057,2416,11.187,gemini
2,20260815_121607,T34,epistemic_calibration,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,3,4,2,0.4194,False,3,4,3,0.466,False,0.0,0.0,1.0,0.333,False,1277,2920,8.104,gemini
2,20260815_121607,T34,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_a,4,3,2,0.3924,False,4,5,3,0.5232,False,0.0,2.0,1.0,1.0,False,2091,2284,12.587,gemini
2,20260815_121607,T34,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_b,4,4,3,0.4608,False,4,3,3,0.4189,False,0.0,1.0,0.0,0.333,False,2855,3293,15.633,gemini
2,20260815_121607,T34,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_c,4,3,2,0.3882,False,3,4,3,0.4314,False,1.0,1.0,1.0,1.0,False,2268,2632,13.232,gemini
2,20260815_121607,T34,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_d,4,4,3,0.4844,False,4,4,3,0.4844,False,0.0,0.0,0.0,0.0,True,1937,2269,10.956,gemini
2,20260815_121607,T35,epistemic_calibration,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,4,4,2,0.4563,False,3,4,3,0.4563,False,1.0,0.0,1.0,0.667,False,1487,3098,9.325,gemini
2,20260815_121607,T35,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_a,4,4,2,0.4071,False,4,5,3,0.4885,False,0.0,1.0,1.0,0.667,False,3595,3756,20.236,gemini
2,20260815_121607,T35,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_b,5,5,1,0.4429,False,3,4,2,0.3623,False,2.0,1.0,1.0,1.333,False,3942,4348,19.833,gemini
2,20260815_121607,T35,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_c,2,4,1,0.273,False,3,5,3,0.4291,False,1.0,1.0,2.0,1.333,False,5144,5476,28.662,gemini
2,20260815_121607,T35,epistemic_calibration,gemini-pro,gemini-2.5-flash,base_d,2,3,1,0.2402,False,3,4,3,0.4004,False,1.0,1.0,2.0,1.333,False,4125,4425,22.499,gemini
2,20260815_121607,T36,structured_analysis,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,3,4,2,0.4235,False,4,5,3,0.5647,False,1.0,1.0,1.0,1.0,False,1191,2824,8.758,gemini
2,20260815_121607,T36,structured_analysis,gemini-pro,gemini-2.5-flash,base_a,3,3,2,0.3381,False,4,4,3,0.4649,False,1.0,1.0,1.0,1.0,False,2661,2844,14.958,gemini
2,20260815_121607,T36,structured_analysis,gemini-pro,gemini-2.5-flash,base_b,2,4,2,0.3449,False,4,4,3,0.4743,False,2.0,0.0,1.0,1.0,False,2278,2706,12.993,gemini
2,20260815_121607,T36,structured_analysis,gemini-pro,gemini-2.5-flash,base_c,2,3,2,0.2789,False,4,4,3,0.4383,False,2.0,1.0,1.0,1.333,False,4293,4647,20.896,gemini
2,20260815_121607,T36,structured_analysis,gemini-pro,gemini-2.5-flash,base_d,3,3,2,0.3334,False,4,4,3,0.4584,False,1.0,1.0,1.0,1.0,False,2977,3299,16.223,gemini
2,20260815_121607,T37,structured_analysis,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,4,3,0.5252,False,3,4,3,0.4376,False,2.0,0.0,0.0,0.667,False,2031,3692,12.353,gemini
2,20260815_121607,T37,structured_analysis,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.3725,False,4,4,3,0.4553,False,1.0,0.0,1.0,0.667,False,3143,3354,18.442,gemini
2,20260815_121607,T37,structured_analysis,gemini-pro,gemini-2.5-flash,base_b,5,5,4,0.5859,False,4,5,3,0.5022,False,1.0,0.0,1.0,0.667,False,2878,3334,16.14,gemini
2,20260815_121607,T37,structured_analysis,gemini-pro,gemini-2.5-flash,base_c,4,4,3,0.4696,False,4,5,4,0.555,False,0.0,1.0,1.0,0.667,False,2459,2841,14.976,gemini
2,20260815_121607,T37,structured_analysis,gemini-pro,gemini-2.5-flash,base_d,4,3,2,0.3718,False,4,5,4,0.5371,False,0.0,2.0,2.0,1.333,False,3192,3542,17.369,gemini
2,20260815_121607,T38,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,4,3,0.5487,False,4,5,3,0.5487,False,1.0,1.0,0.0,0.667,False,1465,3273,8.692,gemini
2,20260815_121607,T38,conflicting_information,gemini-pro,gemini-2.5-flash,base_a,4,3,2,0.3965,False,4,5,5,0.6168,False,0.0,2.0,3.0,1.667,False,1930,2288,10.959,gemini
2,20260815_121607,T38,conflicting_information,gemini-pro,gemini-2.5-flash,base_b,5,5,4,0.6008,False,5,5,3,0.5579,False,0.0,0.0,1.0,0.333,False,2362,2965,13.861,gemini
2,20260815_121607,T38,conflicting_information,gemini-pro,gemini-2.5-flash,base_c,5,5,5,0.6146,False,4,5,3,0.4916,False,1.0,0.0,2.0,1.0,False,3414,3943,16.547,gemini
2,20260815_121607,T38,conflicting_information,gemini-pro,gemini-2.5-flash,base_d,2,2,1,0.2164,False,4,5,3,0.5194,False,2.0,3.0,2.0,2.333,False,2211,2708,14.223,gemini
2,20260815_121607,T39,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,5,0.6707,False,3,5,4,0.5365,False,2.0,0.0,1.0,1.0,False,1728,3474,9.529,gemini
2,20260815_121607,T39,conflicting_information,gemini-pro,gemini-2.5-flash,base_a,5,5,4,0.6198,False,5,5,3,0.5756,False,0.0,0.0,1.0,0.333,False,1860,2156,11.732,gemini
2,20260815_121607,T39,conflicting_information,gemini-pro,gemini-2.5-flash,base_b,5,5,4,0.5882,False,4,5,3,0.5041,False,1.0,0.0,1.0,0.667,False,2790,3331,16.943,gemini
2,20260815_121607,T39,conflicting_information,gemini-pro,gemini-2.5-flash,base_c,5,4,3,0.5011,False,4,5,4,0.5428,False,1.0,1.0,1.0,1.0,False,2929,3396,14.599,gemini
2,20260815_121607,T39,conflicting_information,gemini-pro,gemini-2.5-flash,base_d,5,4,4,0.5779,False,4,3,2,0.4001,False,1.0,1.0,2.0,1.333,False,1805,2240,10.485,gemini
2,20260815_121607,T40,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,2,1,0.3411,False,3,5,3,0.4691,False,2.0,3.0,2.0,2.333,False,2481,4231,14.12,gemini
2,20260815_121607,T40,conflicting_information,gemini-pro,gemini-2.5-flash,base_a,5,3,4,0.5608,False,4,3,3,0.4673,False,1.0,0.0,1.0,0.667,False,1251,1551,7.351,gemini
2,20260815_121607,T40,conflicting_information,gemini-pro,gemini-2.5-flash,base_b,5,4,4,0.5755,False,4,3,3,0.4427,False,1.0,1.0,1.0,1.0,False,1861,2406,9.933,gemini
2,20260815_121607,T40,conflicting_information,gemini-pro,gemini-2.5-flash,base_c,5,5,5,0.6663,False,3,2,3,0.3553,False,2.0,3.0,2.0,2.333,False,1815,2286,11.094,gemini
2,20260815_121607,T40,conflicting_information,gemini-pro,gemini-2.5-flash,base_d,4,3,4,0.5023,False,3,3,3,0.411,False,1.0,0.0,1.0,0.667,False,1478,1917,8.656,gemini
2,20260815_121607,T41,conflicting_information,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,5,0.6929,False,5,4,3,0.5543,False,0.0,1.0,2.0,1.0,False,1360,3106,9.245,gemini
2,20260815_121607,T41,conflicting_information,gemini-pro,gemini-2.5-flash,base_a,2,3,1,0.2492,False,5,5,2,0.4985,False,3.0,2.0,1.0,2.0,False,3054,3350,17.378,gemini
2,20260815_121607,T41,conflicting_information,gemini-pro,gemini-2.5-flash,base_b,2,3,2,0.3045,False,2,3,3,0.348,False,0.0,0.0,1.0,0.333,False,2125,2666,12.814,gemini
2,20260815_121607,T41,conflicting_information,gemini-pro,gemini-2.5-flash,base_c,2,2,1,0.2045,False,3,4,3,0.4089,False,1.0,2.0,2.0,1.667,False,3466,3933,19.073,gemini
2,20260815_121607,T41,conflicting_information,gemini-pro,gemini-2.5-flash,base_d,2,3,2,0.2919,False,4,3,3,0.417,False,2.0,0.0,1.0,1.0,False,2959,3394,16.494,gemini
2,20260815_121607,T42,information_gap,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,3,4,3,0.4065,False,4,5,3,0.4878,False,1.0,1.0,0.0,0.667,False,3638,5363,18.601,gemini
2,20260815_121607,T42,information_gap,gemini-pro,gemini-2.5-flash,base_a,5,5,5,0.6269,False,5,5,5,0.6269,False,0.0,0.0,0.0,0.0,True,2909,3184,15.054,gemini
2,20260815_121607,T42,information_gap,gemini-pro,gemini-2.5-flash,base_b,4,5,3,0.491,False,3,5,3,0.4501,False,1.0,0.0,0.0,0.333,False,3450,3970,17.222,gemini
2,20260815_121607,T42,information_gap,gemini-pro,gemini-2.5-flash,base_c,3,4,5,0.5073,False,4,5,3,0.5073,False,1.0,1.0,2.0,1.333,False,2655,3101,15.214,gemini
2,20260815_121607,T42,information_gap,gemini-pro,gemini-2.5-flash,base_d,4,3,5,0.4786,False,5,5,5,0.5983,False,1.0,2.0,0.0,1.0,False,4261,4675,20.713,gemini
2,20260815_121607,T43,information_gap,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,5,0.6888,False,4,5,4,0.597,False,1.0,0.0,1.0,0.667,False,1420,3127,8.89,gemini
2,20260815_121607,T43,information_gap,gemini-pro,gemini-2.5-flash,base_a,4,5,5,0.5937,False,3,3,3,0.3817,False,1.0,2.0,2.0,1.667,False,2592,2849,14.09,gemini
2,20260815_121607,T43,information_gap,gemini-pro,gemini-2.5-flash,base_b,5,4,1,0.4092,False,4,4,3,0.4501,False,1.0,0.0,2.0,1.0,False,3450,3952,18.778,gemini
2,20260815_121607,T43,information_gap,gemini-pro,gemini-2.5-flash,base_c,4,3,4,0.4434,False,3,4,3,0.4031,False,1.0,1.0,1.0,1.0,False,3903,4331,18.756,gemini
2,20260815_121607,T43,information_gap,gemini-pro,gemini-2.5-flash,base_d,3,4,4,0.4722,False,4,4,4,0.5152,False,1.0,0.0,0.0,0.333,False,2354,2750,13.304,gemini
2,20260815_121607,T44,information_gap,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,3,4,3,0.4812,False,5,5,4,0.6737,False,2.0,1.0,1.0,1.333,False,1018,2715,6.98,gemini
2,20260815_121607,T44,information_gap,gemini-pro,gemini-2.5-flash,base_a,5,4,5,0.6309,False,4,5,4,0.5858,False,1.0,1.0,1.0,1.0,False,1630,1877,9.52,gemini
2,20260815_121607,T44,information_gap,gemini-pro,gemini-2.5-flash,base_b,5,4,5,0.6357,False,4,5,4,0.5903,False,1.0,1.0,1.0,1.0,False,1541,2033,8.822,gemini
2,20260815_121607,T44,information_gap,gemini-pro,gemini-2.5-flash,base_c,4,5,4,0.5621,False,3,3,3,0.3891,False,1.0,2.0,1.0,1.333,False,2228,2646,12.079,gemini
2,20260815_121607,T44,information_gap,gemini-pro,gemini-2.5-flash,base_d,4,4,5,0.585,False,4,5,4,0.585,False,0.0,1.0,1.0,0.667,False,1647,2033,9.602,gemini
2,20260815_121607,T45,information_gap,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,5,0.683,False,4,5,5,0.6375,False,1.0,0.0,0.0,0.333,False,1510,3208,9.503,gemini
2,20260815_121607,T45,information_gap,gemini-pro,gemini-2.5-flash,base_a,4,2,4,0.4302,False,5,4,4,0.5593,False,1.0,2.0,0.0,1.0,False,2317,2565,13.585,gemini
2,20260815_121607,T45,information_gap,gemini-pro,gemini-2.5-flash,base_b,4,5,3,0.503,False,3,5,3,0.4611,False,1.0,0.0,0.0,0.333,False,2842,3335,14.425,gemini
2,20260815_121607,T45,information_gap,gemini-pro,gemini-2.5-flash,base_c,1,2,1,0.1736,False,3,2,3,0.3471,False,2.0,0.0,2.0,1.333,False,2169,2588,12.751,gemini
2,20260815_121607,T45,information_gap,gemini-pro,gemini-2.5-flash,base_d,4,3,2,0.3749,False,3,4,3,0.4165,False,1.0,1.0,1.0,1.0,False,2987,3374,15.763,gemini
2,20260815_121607,T46,high_structural_load,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,2,3,1,0.2788,False,3,2,2,0.3253,False,1.0,1.0,1.0,1.0,False,1304,3112,8.966,gemini
2,20260815_121607,T46,high_structural_load,gemini-pro,gemini-2.5-flash,base_a,3,2,2,0.3031,False,4,4,3,0.4763,False,1.0,2.0,1.0,1.333,False,2204,2562,12.976,gemini
2,20260815_121607,T46,high_structural_load,gemini-pro,gemini-2.5-flash,base_b,5,3,2,0.3699,False,3,2,2,0.2589,False,2.0,1.0,0.0,1.0,False,8192,8795,33.497,gemini
2,20260815_121607,T46,high_structural_load,gemini-pro,gemini-2.5-flash,base_c,1,3,1,0.2003,False,3,2,2,0.2804,False,2.0,1.0,1.0,1.333,False,4113,4642,19.925,gemini
2,20260815_121607,T46,high_structural_load,gemini-pro,gemini-2.5-flash,base_d,1,1,1,0.1148,False,1,1,1,0.1148,False,0.0,0.0,0.0,0.0,True,6072,6569,26.628,gemini
2,20260815_121607,T47,high_structural_load,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,2,3,1,0.2822,False,3,2,3,0.3762,False,1.0,1.0,2.0,1.333,False,1196,2904,7.474,gemini
2,20260815_121607,T47,high_structural_load,gemini-pro,gemini-2.5-flash,base_a,3,4,2,0.373,False,3,4,3,0.4144,False,0.0,0.0,1.0,0.333,False,3113,3371,18.084,gemini
2,20260815_121607,T47,high_structural_load,gemini-pro,gemini-2.5-flash,base_b,2,3,1,0.2352,False,3,2,3,0.3136,False,1.0,1.0,2.0,1.333,False,4926,5429,28.287,gemini
2,20260815_121607,T47,high_structural_load,gemini-pro,gemini-2.5-flash,base_c,5,5,5,0.5633,False,3,4,3,0.3756,False,2.0,1.0,2.0,1.667,False,7155,7584,33.71,gemini
2,20260815_121607,T47,high_structural_load,gemini-pro,gemini-2.5-flash,base_d,2,3,2,0.2783,False,3,5,2,0.3976,False,1.0,2.0,0.0,1.0,False,4370,4767,25.137,gemini
2,20260815_121607,T48,high_structural_load,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,3,0.5875,False,5,4,5,0.6327,False,0.0,1.0,2.0,1.0,False,1596,3356,9.511,gemini
2,20260815_121607,T48,high_structural_load,gemini-pro,gemini-2.5-flash,base_a,4,5,4,0.573,False,5,5,5,0.6612,False,1.0,0.0,1.0,0.667,False,1923,2233,10.41,gemini
2,20260815_121607,T48,high_structural_load,gemini-pro,gemini-2.5-flash,base_b,4,5,2,0.4876,False,4,4,3,0.4876,False,0.0,1.0,1.0,0.667,False,1842,2397,10.193,gemini
2,20260815_121607,T48,high_structural_load,gemini-pro,gemini-2.5-flash,base_c,2,3,1,0.2561,False,4,5,4,0.5549,False,2.0,2.0,3.0,2.333,False,2463,2944,13.678,gemini
2,20260815_121607,T48,high_structural_load,gemini-pro,gemini-2.5-flash,base_d,2,2,1,0.2263,False,4,5,4,0.5884,False,2.0,3.0,3.0,2.667,False,1578,2027,10.308,gemini
2,20260815_121607,T49,high_structural_load,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,2,3,1,0.267,False,4,3,2,0.4005,False,2.0,0.0,1.0,1.0,False,1789,3563,11.418,gemini
2,20260815_121607,T49,high_structural_load,gemini-pro,gemini-2.5-flash,base_a,5,4,4,0.6006,False,4,4,4,0.5544,False,1.0,0.0,0.0,0.333,False,1358,1682,9.104,gemini
2,20260815_121607,T49,high_structural_load,gemini-pro,gemini-2.5-flash,base_b,5,5,1,0.4744,False,3,4,3,0.4312,False,2.0,1.0,2.0,1.667,False,2274,2843,13.554,gemini
2,20260815_121607,T49,high_structural_load,gemini-pro,gemini-2.5-flash,base_c,2,3,1,0.2543,False,3,4,2,0.3815,False,1.0,1.0,1.0,1.0,False,2599,3094,15.264,gemini
2,20260815_121607,T49,high_structural_load,gemini-pro,gemini-2.5-flash,base_d,4,3,2,0.3896,False,4,3,3,0.4329,False,0.0,0.0,1.0,0.333,False,2209,2672,13.574,gemini
2,20260815_121607,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,5,0.6752,False,3,5,5,0.5852,False,2.0,0.0,0.0,0.667,False,1643,3308,11.723,gemini
2,20260815_121607,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,base_a,4,4,3,0.4917,False,3,2,3,0.3576,False,1.0,2.0,0.0,1.0,False,1732,1947,10.987,gemini
2,20260815_121607,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,base_b,5,5,2,0.5277,False,4,3,3,0.4397,False,1.0,2.0,1.0,1.333,False,1958,2418,14.036,gemini
2,20260815_121607,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,base_c,4,4,2,0.415,False,4,4,3,0.4565,False,0.0,0.0,1.0,0.333,False,3077,3463,17.398,gemini
2,20260815_121607,T50,adversarial_framing,gemini-pro,gemini-2.5-flash,base_d,4,4,5,0.5746,False,4,5,3,0.5304,False,0.0,1.0,2.0,1.0,False,1883,2237,12.397,gemini
2,20260815_121607,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,4,5,5,0.6352,False,3,4,5,0.5444,False,1.0,1.0,0.0,0.667,False,1551,3266,9.173,gemini
2,20260815_121607,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,base_a,4,5,4,0.5862,False,4,4,3,0.496,False,0.0,1.0,1.0,0.667,False,1622,1887,9.503,gemini
2,20260815_121607,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,base_b,5,5,1,0.469,False,4,4,3,0.469,False,1.0,1.0,2.0,1.333,False,2482,2992,13.938,gemini
2,20260815_121607,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,base_c,4,4,3,0.4686,False,3,3,2,0.3408,False,1.0,1.0,1.0,1.0,False,2502,2938,14.762,gemini
2,20260815_121607,T51,adversarial_framing,gemini-pro,gemini-2.5-flash,base_d,4,5,2,0.4847,False,3,2,3,0.3525,False,1.0,3.0,1.0,1.667,False,1929,2333,13.306,gemini
2,20260815_121607,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,wlm_hybrid_v2,5,5,3,0.5799,False,4,5,4,0.5799,False,1.0,0.0,1.0,0.667,False,1758,3472,10.671,gemini
2,20260815_121607,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,base_a,4,3,3,0.4395,False,5,5,4,0.6154,False,1.0,2.0,1.0,1.333,False,1965,2229,12.759,gemini
2,20260815_121607,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,base_b,5,5,2,0.5324,False,4,5,3,0.5324,False,1.0,0.0,1.0,0.667,False,1832,2341,10.198,gemini
2,20260815_121607,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,base_c,2,3,1,0.2667,False,4,5,3,0.5334,False,2.0,2.0,2.0,2.0,False,1805,2240,11.36,gemini
2,20260815_121607,T52,adversarial_framing,gemini-pro,gemini-2.5-flash,base_d,5,5,4,0.6186,False,3,4,3,0.4418,False,2.0,1.0,1.0,1.333,False,1889,2292,10.228,gemini
2,20260815_121607,T01,structure_coherence,gemma-4b,gemma3:4b,wlm_hybrid_v2,3,4,5,0.5838,False,5,5,4,0.681,False,2.0,1.0,1.0,1.333,False,945,2584,12.991,ollama
2,20260815_121607,T01,structure_coherence,gemma-4b,gemma3:4b,base_a,3,4,3,0.472,False,3,5,3,0.5192,False,0.0,1.0,0.0,0.333,False,1166,1355,12.53,ollama
2,20260815_121607,T01,structure_coherence,gemma-4b,gemma3:4b,base_b,2,3,1,0.2795,False,3,5,2,0.4658,False,1.0,2.0,1.0,1.333,False,1280,1714,13.633,ollama
2,20260815_121607,T01,structure_coherence,gemma-4b,gemma3:4b,base_c,3,4,2,0.4235,False,3,4,3,0.4706,False,0.0,0.0,1.0,0.333,False,1191,1551,12.827,ollama
2,20260815_121607,T01,structure_coherence,gemma-4b,gemma3:4b,base_d,3,4,2,0.4251,False,4,5,4,0.614,False,1.0,1.0,2.0,1.333,False,1161,1489,12.518,ollama
2,20260815_121607,T02,offset_reasoning,gemma-4b,gemma3:4b,wlm_hybrid_v2,3,2,4,0.4483,False,5,2,5,0.5977,False,2.0,0.0,1.0,1.0,False,805,2743,9.815,ollama
2,20260815_121607,T02,offset_reasoning,gemma-4b,gemma3:4b,base_a,2,2,2,0.3041,False,4,5,3,0.6082,False,2.0,3.0,1.0,2.0,False,717,900,8.517,ollama
2,20260815_121607,T02,offset_reasoning,gemma-4b,gemma3:4b,base_b,2,2,3,0.3439,False,3,4,3,0.4913,False,1.0,2.0,0.0,1.0,False,883,1311,10.08,ollama
2,20260815_121607,T02,offset_reasoning,gemma-4b,gemma3:4b,base_c,2,2,2,0.2962,False,4,3,3,0.4937,False,2.0,1.0,1.0,1.333,False,854,1208,9.765,ollama
2,20260815_121607,T02,offset_reasoning,gemma-4b,gemma3:4b,base_d,2,3,2,0.347,False,4,4,3,0.5453,False,2.0,1.0,1.0,1.333,False,831,1153,9.549,ollama
2,20260815_121607,T03,constant_emergence,gemma-4b,gemma3:4b,wlm_hybrid_v2,3,3,3,0.4369,False,4,5,3,0.5826,False,1.0,2.0,0.0,1.0,False,958,2963,11.153,ollama
2,20260815_121607,T03,constant_emergence,gemma-4b,gemma3:4b,base_a,3,2,2,0.3242,False,4,5,3,0.5557,False,1.0,3.0,1.0,1.667,False,1336,1569,14.054,ollama
2,20260815_121607,T03,constant_emergence,gemma-4b,gemma3:4b,base_b,4,4,3,0.5257,False,4,5,3,0.5734,False,0.0,1.0,0.0,0.333,False,1069,1547,11.761,ollama
2,20260815_121607,T03,constant_emergence,gemma-4b,gemma3:4b,base_c,2,3,2,0.3352,False,4,4,3,0.5268,False,2.0,1.0,1.0,1.333,False,1053,1457,11.6,ollama
2,20260815_121607,T03,constant_emergence,gemma-4b,gemma3:4b,base_d,2,2,1,0.2321,False,3,2,3,0.3713,False,1.0,0.0,2.0,1.0,False,1315,1687,13.937,ollama
2,20260815_121607,T04,cross_domain_mapping,gemma-4b,gemma3:4b,wlm_hybrid_v2,2,3,2,0.3493,False,5,5,5,0.7484,False,3.0,2.0,3.0,2.667,False,796,2717,9.722,ollama
2,20260815_121607,T04,cross_domain_mapping,gemma-4b,gemma3:4b,base_a,4,3,3,0.4775,False,4,3,3,0.4775,False,0.0,0.0,0.0,0.0,True,1075,1268,11.735,ollama
2,20260815_121607,T04,cross_domain_mapping,gemma-4b,gemma3:4b,base_b,4,5,3,0.5566,False,4,5,4,0.603,False,0.0,0.0,1.0,0.333,False,1320,1758,13.996,ollama
2,20260815_121607,T04,cross_domain_mapping,gemma-4b,gemma3:4b,base_c,3,2,1,0.2924,False,3,4,2,0.4386,False,0.0,2.0,1.0,1.0,False,934,1298,10.525,ollama
2,20260815_121607,T04,cross_domain_mapping,gemma-4b,gemma3:4b,base_d,4,5,3,0.5621,False,4,5,4,0.609,False,0.0,0.0,1.0,0.333,False,1230,1562,13.131,ollama
2,20260815_121607,T05,hallucination_suppression,gemma-4b,gemma3:4b,wlm_hybrid_v2,2,2,2,0.3131,False,3,2,3,0.4175,False,1.0,0.0,1.0,0.667,False,593,2552,7.876,ollama
2,20260815_121607,T05,hallucination_suppression,gemma-4b,gemma3:4b,base_a,2,1,2,0.2358,False,4,2,3,0.4245,False,2.0,1.0,1.0,1.333,False,1172,1379,12.554,ollama
